title,url,DIS_price,pre_price
"Haier 55"" Google HQLED 4K UHD Google TV (H55P7UX)( RAM 2 GB ROM 32 GB ) Official 4 Years Brand Warranty",https://www.daraz.com.bd/products/haier-55-google-hqled-4k-uhd-google-h55p7ix-ram-2-gb-rom-32-gb-4-i328346028-s1602312615.html?search=1,"৳ 64,999", 
"VISION 32"" LED TV N10S Android Smart Infinity",https://www.daraz.com.bd/products/32-led-n10s-i328916898-s1604882727.html?search=1,"৳ 25,600","৳ 27,500"
"GREEN SONY 32"" SMART TEMPERED GLASS LED TV. RAM: 2GB, ROM: 16GB, VERSION 11.0 , SOUNDBER SYSTEM, MODEL : 32GS10D",https://www.daraz.com.bd/products/sony-32-led-ram-2gb-rom-16gb-110-32gs10d-i273505205-s1248157736.html?search=1,"৳ 22,200","৳ 1,400"
"Vision 32"" LED TV C10 Promo",https://www.daraz.com.bd/products/32-led-c10-i326844545-s1581784462.html?search=1,"৳ 22,500","৳ 35,000"
Aocarmo Front Frame Sticker Glue LCD Display Screen Waterproof Adhesive For SONY Xperia V LT25i,https://www.daraz.com.bd/products/sony-xperia-v-lt25i-aocarmo-lcd-i188925823-s1136687308.html?search=1,"৳ 1,050","৳ 1,531"
"32"" Android Smart TV 6GB RAM 64GB ROM",https://www.daraz.com.bd/products/32-6gb-ram-64gb-rom-i290236104-s1293495666.html?search=1,"৳ 32,500","৳ 1,400"
5sets=10pc Front LCD Display Screen + Back Cover Waterproof Adhesive Tape Sticker For SONY Xperia M5 M5Dual E5603 E5606 E5653,https://www.daraz.com.bd/products/5-10-lcd-sony-xperia-m5-m5dual-e5603-e5606-e5653-i188939006-s1136686508.html?search=1,"৳ 1,148","৳ 1,400"
MAXFONY 40'' SMART LED TV DOUBLE GLASS,https://www.daraz.com.bd/products/maxfony-40-led-i299720717-s1331546664.html?search=1,"৳ 25,000","৳ 95,000"
"32"" HD SMART ANDROID WITH DUAL VOICE CONTROL TV J32SWV033",https://www.daraz.com.bd/products/j32swv033-32-hd-i321119594-s1489672707.html?search=1,"৳ 27,500","৳ 1,567"
"GREEN SONY 40"" SMART TEMPERED GLASS LED TV. RAM: 1GB, ROM: 8GB, VERSION 9.0 , MODEL : 40GS02D",https://www.daraz.com.bd/products/sony-40-led-ram-1gb-rom-8gb-90-40gs02d-i294162841-s1303489863.html?search=1,"৳ 26,550","৳ 1,400"
1pcs/Set Waterproof Adhesive For SONY M36H xperia A SO-4E front / bracket / back Adhesive Full Set Tape Sticker,https://www.daraz.com.bd/products/sony-m36h-xperia-a-so-4e-1-i188936235-s1136680493.html?search=1,"৳ 1,050","৳ 1,400"
LED Television HD Smart (WD32RS) 813mm (Black),https://www.daraz.com.bd/products/led-hd-wd32rs-813mm-i265494408-s1237218180.html?search=1,"৳ 30,000","৳ 1,400"
Dower Me LCD Front Frame Sticker Adhesive Glue For SONY Xperia XZ2 H8216 H8266 H8296 SOV37,https://www.daraz.com.bd/products/sony-xperia-xz2-h8216-h8266-h8296-sov37-lcd-i188928910-s1136698189.html?search=1,"৳ 1,050","৳ 1,400"
"Samsung 32"" smart hd TV",https://www.daraz.com.bd/products/samsung-32-hd-i248670098-s1194864594.html?search=1,"৳ 28,900","৳ 1,400"
Sonyplus 2GB RAM and 16GB ROM 32 inches Wi-Fi Android Smart LED TV,https://www.daraz.com.bd/products/sonyplus-2gb-ram-16gb-rom-32-wi-fi-led-i284727769-s1280357740.html?search=1,"৳ 28,900","৳ 1,781"
"VISION 32"" LED TV M03 Android Smart",https://www.daraz.com.bd/products/32-led-m03-i274136947-s1249080365.html?search=1,"৳ 29,000","৳ 1,400"
45'' TGL HD VOICE SMART LED TV,https://www.daraz.com.bd/products/45-tgl-hd-led-i273924451-s1248914979.html?search=1,"৳ 32,500","৳ 1,400"
"Sony Bravia UHD LED TV 55'' 4K, Smart Slim Android KD-55X75K",https://www.daraz.com.bd/products/sony-bravia-uhd-led-55-4k-kd-55x75k-i331516661-s1615228957.html?search=1,"৳ 85,000","৳ 1,400"
"SAMSUNG 32 '' SMART /WIFI 32"" (T4400) Smart HD TV OFFICIAL WARRANTE",https://www.daraz.com.bd/products/samsung-32-wifi-32-t4400-hd-i278370256-s1260483518.html?search=1,"৳ 32,900","৳ 1,531"
MAXFONY 43'' SMART LED TV DOUBLE GLASS,https://www.daraz.com.bd/products/maxfony-43-led-i300043953-s1333580699.html?search=1,"৳ 30,000","৳ 1,577"
"Samsung 43"" Crystal 4K UHD Smart TV Model - 43BU8000RSER Series 8 (2022)",https://www.daraz.com.bd/products/samsung-43-4k-uhd-43bu8000rser-8-2022-i278370591-s1260497241.html?search=1,"৳ 69,900","৳ 2,359"
10pcs/lot For Sony Xperia X Compact F5321 Front Housing Frame Adhesive Sticker Glue,https://www.daraz.com.bd/products/sony-xperia-x-f5321-10-i188937097-s1136675918.html?search=1,"৳ 1,175","৳ 2,257"
43 ইঞ্চি অ্যান্ড্রয়েড স্মার্ট টিভি,https://www.daraz.com.bd/products/43-i304573475-s1359507772.html?search=1,"৳ 35,000", 
Rear Housing Frame Adhesive Sticker for Sony Xperia Z1 Compact / Z1 Mini,https://www.daraz.com.bd/products/sony-xperia-z1-z1-mini-i188926829-s1136690040.html?search=1,"৳ 1,050", 
"dellmark -43"" double glass voice control smart Led tv",https://www.daraz.com.bd/products/43-led-i319701705-s1469678366.html?search=1,"৳ 39,990", 
Rear Housing Adhesive for Sony Xperia Z5 Compact / mini,https://www.daraz.com.bd/products/sony-xperia-z5-i188924941-s1136682671.html?search=1,"৳ 1,050", 
OEM LCD Supporting Frame Sticker for Sony Xperia X F5121 F5122,https://www.daraz.com.bd/products/sony-xperia-x-f5121-f5122-oem-lcd-i188928750-s1136683535.html?search=1,"৳ 1,050", 
Viva 43 UHD Smart Android Led TV,https://www.daraz.com.bd/products/viva-43-uhd-smart-android-led-tv-i286960665-s1285849506.html?search=1,"৳ 38,900", 
Aocarmo 5Pcs/Lot Top Bottom Microphone Mesh Grid Mic Waterproof Adhesive Membrane 7X6mm For Sony Xperia Z3 D6603/33/53/83 Dual,https://www.daraz.com.bd/products/aocarmo-5-7x6mm-sony-xperia-z3-d6603335383-i188927739-s1136679537.html?search=1,"৳ 1,050", 
2 pcs/lot for Sony Xperia X Front LCD Supporting Frame Housing Cover Adhesive Sticker;Touch LCD Screen Glue,https://www.daraz.com.bd/products/sony-xperia-x-2-lcd-lcd-i188924881-s1136682382.html?search=1,"৳ 1,050", 
Maxfony 50 Inch Smart Metal Body LED TV,https://www.daraz.com.bd/products/maxfony-50-led-i299689505-s1331534738.html?search=1,"৳ 43,000", 
20pcs/lot For Sony Xperia Z5 Compact Front Housing Frame Adhesive Sticker Glue Parts Z5 Mini,https://www.daraz.com.bd/products/sony-xperia-z5-z5-mini-20-i188922948-s1136686177.html?search=1,"৳ 1,336", 
Maxfony 50 Inch Smart Voice Control Metal Body LED TV,https://www.daraz.com.bd/products/maxfony-50-led-i299687402-s1331445013.html?search=1,"৳ 44,500", 
3pcs/lot for Sony Xperia Z1 L39h middle Housing Frame Bezel Plate Adhesive Sticker (OEM),https://www.daraz.com.bd/products/sony-xperia-z1-l39h-oem-3-i188926775-s1136677791.html?search=1,"৳ 1,050", 
(3Pcs/Lot) For Sony Xperia Z3 L55T L55W LCD Screen Frame Housing Adhesive Waterproof Sticker,https://www.daraz.com.bd/products/sony-xperia-z3-l55t-l55w-lcd-3-i188933360-s1136674813.html?search=1,"৳ 1,050", 
2pcs/lot for Sony Xperia Z1 Front LCD Supporting Housing Adhesive Sticker Waterproof Glue for Xperia Z1,https://www.daraz.com.bd/products/xperia-z1-sony-xperia-z1-lcd-2-i188929600-s1136676752.html?search=1,"৳ 1,050", 
"HAIER 75"" HQLED 4K Google TV H75P7UX",https://www.daraz.com.bd/products/haier-75-hqled-4k-google-tv-h75p7ux-i330286405-s1609036131.html?search=1,"৳ 239,900", 
5sets=10pc Front LCD Back Cover Waterproof Adhesive Full Set Tape Sticker For SONY Xperia Z5 Compact E5803 E5823 Z5mini Z5C,https://www.daraz.com.bd/products/5-10-lcd-sony-xperia-z5-e5803-e5823-z5mini-z5c-i188926851-s1136690141.html?search=1,"৳ 1,148", 
Aocarmo 10Pcs/Lot For SONY Xperia XA2 H3113 H4113 LCD Display Screen Adhesive Front Frame Sticker Glue Tape,https://www.daraz.com.bd/products/sony-xperia-xa2-h3113-h4113-lcd-aocarmo-10-i188856067-s1136517356.html?search=1,"৳ 1,183", 
20pcs/lot for Sony Xperia XZ2 Premium Front LCD Supporting Frame Housing Adhesive Waterproof Sticker for Xperia XZ2P,https://www.daraz.com.bd/products/sony-xperia-xz2-lcd-xperia-xz2p-20-i188926841-s1136690081.html?search=1,"৳ 1,769", 
20sets=40pc Front LCD Back Cover Waterproof Adhesive Full Set Tape Sticker For SONY Xperia Z5 Compact E5803 E5823 Z5mini Z5C,https://www.daraz.com.bd/products/20-40-lcd-sony-xperia-z5-e5803-e5823-z5mini-z5c-i188928805-s1136683773.html?search=1,"৳ 1,693", 
10pcs/lot For Sony Xperia C5 Ultra E5553 E5506 Front Housing Frame Adhesive Sticke Glue,https://www.daraz.com.bd/products/sony-xperia-c5-ultra-e5553-e5506-10-i188922949-s1136686178.html?search=1,"৳ 1,205","৳ 1,607"
Sony 49X8000G 4K Android Smart TV,https://www.daraz.com.bd/products/sony-49x8000g-4k-i131292153-s1051416085.html?search=1,"৳ 80,000","৳ 97,000"
Samsung 55TU7000 Crystal UHD 4K TV,https://www.daraz.com.bd/products/samsung-55tu7000-crystal-uhd-4k-tv-i320583537-s1483240697.html?search=1,"৳ 72,000","৳ 79,900"
"Vision 55"" 4K UHD G3S Pro LED Google TV Voice controlled Android Official 4 Years Brand Warranty",https://www.daraz.com.bd/products/55-4k-uhd-g3s-pro-led-google-4-i328398362-s1602621745.html?search=1,"৳ 69,990","৳ 2,617"
Maxfony 55 ''4k Smart Voice Control QLED TV Metal Body Soundbar,https://www.daraz.com.bd/products/maxfony-55-4k-qled-i299689318-s1331437464.html?search=1,"৳ 69,000","৳ 2,823"
20sets=40pc Front LCD Display Screen + Back Cover Waterproof Adhesive Tape Sticker For SONY Xperia M5 M5Dual E5603 E5606 E5653,https://www.daraz.com.bd/products/20-40-lcd-sony-xperia-m5-m5dual-e5603-e5606-e5653-i188848303-s1136516112.html?search=1,"৳ 1,963","৳ 171,900"
50pcs/lot Middle Frame Housing Adhesive Sticker For Xperia Z1 L39h,https://www.daraz.com.bd/products/xperia-z1-l39h-50-i188929608-s1136676764.html?search=1,"৳ 2,117","৳ 2,257"
Samsung 55Q70A QLED 55 Inch 4K Smart TV Official warranty,https://www.daraz.com.bd/products/samsung-55q70a-qled-55-inch-4k-smart-tv-official-warranty-i330067925-s1608294020.html?search=1,"৳ 92,000","৳ 2,823"
20sets=40pc For SONY Xperia Z3 D6603 D6653 D6633 Front Lcd Sticker Back Cover Adhesive Full Set Waterproof Tape Glue,https://www.daraz.com.bd/products/sony-xperia-z3-d6603-d6653-d6633-20-40pc-lcd-i188933449-s1136693236.html?search=1,"৳ 1,693","৳ 269,900"
(50Pcs/Lot) LCD Front Housing Frame Bezel Plate Adhesive Sticker for Sony Xperia Z2 D6503 D6502 D6543,https://www.daraz.com.bd/products/50-sony-xperia-z2-d6503-d6502-d6543-lcd-i188932421-s1136681408.html?search=1,"৳ 2,117","৳ 224,900"
SAMSUNG 50AU7700 50 '' Crystal 4K UHD Smart TV (Official Samsung Warranty),https://www.daraz.com.bd/products/samsung-50au7700-50-4k-uhd-samsung-i278468620-s1260747895.html?search=1,"৳ 85,000","৳ 134,900"
Samsung 65″ Q70B QLED 4K Smart TV | QA65Q70BARSER | Series 7,https://www.daraz.com.bd/products/samsung-65-q70b-qled-4k-poco-qa65q70barser-7-i327174387-s1591505141.html?search=1,"৳ 154,350","৳ 19,999"
"Samsung 65Q60A 65"" QLED UHD 4K HDR Smart Television",https://www.daraz.com.bd/products/samsung-65q60a-65-qled-uhd-4k-hdr-i326867898-s1591388406.html?search=1,"৳ 129,150","৳ 18,999"
"Samsung 55Q60A 55"" QLED UHD 4K HDR Smart Television",https://www.daraz.com.bd/products/samsung-55q60a-55-qled-uhd-4k-hdr-i326863292-s1591387653.html?search=1,"৳ 88,200","৳ 1,571"
"32'' SMART Double Glass (1GB RAM, 8GB ROM) LED TV",https://www.daraz.com.bd/products/32-1gb-ram-8gb-rom-led-i316187108-s1430365846.html?search=1,"৳ 14,999","৳ 29,050"
"32'' SMART Double Glass (2GB RAM, 16GB ROM) LED TV",https://www.daraz.com.bd/products/32-2gb-ram-16gb-rom-led-i316187057-s1430364985.html?search=1,"৳ 14,999","৳ 29,500"
RedBlackJAXINnight vision polarized glasses men brand design flying sunglasses women metal frame driving travel night vision gogglesUV40,https://www.daraz.com.bd/products/redblackjaxinnight-vision-40-i192391599-s1139191856.html?search=1,"৳ 1,178","৳ 29,500"
MAXFONY 32'' SMART LED TV VOICE CONTROL DOUBLE GLASS -ROM 16 GB-RAM 2 GB,https://www.daraz.com.bd/products/maxfony-32-led-rom-16-gb-ram-2-gb-i273402671-s1247985275.html?search=1,"৳ 20,000","৳ 239,900"
Samsung Q70C 55 Inch 4K HDR Smart QLED TV 2023,https://www.daraz.com.bd/products/samsung-q70c-55-inch-4k-hdr-smart-qled-tv-2023-i327779278-s1599600737.html?search=1,"৳ 182,000","৳ 43,900"
Wicon 24 Led TV,https://www.daraz.com.bd/products/wicon-24-led-tv-i130222688-s1050040325.html?search=1,"৳ 8,500","৳ 38,990"
"43' SMART Double Glass (1GB RAM, 8GB ROM) LED TV",https://www.daraz.com.bd/products/43-1gb-ram-8gb-rom-led-i316185518-s1430378160.html?search=1,"৳ 21,999", 
"43' SMART Double Glass (2GB RAM, 16GB ROM) LED TV",https://www.daraz.com.bd/products/43-2gb-ram-16gb-rom-led-i316183892-s1430370763.html?search=1,"৳ 21,999", 
"VISION 32"" LED TV ( Model E30S / E20S ) Android Smart Wi-Fi Infinity with Voice Controlled TV with Google Assistant",https://www.daraz.com.bd/products/32-led-e30se20s-i328390652-s1602607910.html?search=1,"৳ 22,999", 
"Samsung 65Q60B 65"" QLED UHD 4K HDR Smart Television",https://www.daraz.com.bd/products/samsung-65q60b-65-qled-uhd-4k-hdr-i326874185-s1591394001.html?search=1,"৳ 143,850", 
General 24 inch smart tv,https://www.daraz.com.bd/products/general-24-inch-smart-tv-i302912651-s1348789643.html?search=1,"৳ 10,500", 
Samsung 75″ QLED 4K Smart TV – QA75Q60BARS,https://www.daraz.com.bd/products/samsung-75-qled-4k-qa75q60bar-i327170629-s1591498698.html?search=1,"৳ 329,900", 
"Vision 24"" LED TV",https://www.daraz.com.bd/products/vision-24-led-tv-i298129673-s1322934850.html?search=1,"৳ 11,800", 
"VISION 32"" LED TV M03 Android Smart",https://www.daraz.com.bd/products/32-led-m03-i231449825-s1174582889.html?search=1,"৳ 27,500", 
TGL 42'' HD smart LED TV 4k supported android version 11.0 (2GB RAM 16 GB ROM),https://www.daraz.com.bd/products/tgl-42-hd-led-4k-110-2gb-ram-16-gb-rom-i274004739-s1249000927.html?search=1,"৳ 28,500", 
"32"" HD SMART ANDROID WITH DUAL VOICE CONTROL TV J32SFV031 BORDERLESS",https://www.daraz.com.bd/products/j32sfv031-32-hd-i321121280-s1490480425.html?search=1,"৳ 28,800", 
"MAXFONY 43"" SMART LED TV FRAMELESS ULTRA SLIM",https://www.daraz.com.bd/products/maxfony-43-led-i300054010-s1333585733.html?search=1,"৳ 29,000", 
"GREEN SONY 40"" SMART TEMPERED GLASS LED TV. RAM: 2GB, ROM: 16GB, VERSION 11.0 , SOUNDBER SYSTEM, MODEL : 40GS10D",https://www.daraz.com.bd/products/sony-40-led-ram-2gb-rom-16gb-110-40gs10d-i294173107-s1303500127.html?search=1,"৳ 30,750", 
MAXFONY 43'' SMART VOICE CONTROL LED TV FRAMELESS ULTRA SLIM FHD,https://www.daraz.com.bd/products/maxfony-43-led-fhd-i300044735-s1333577420.html?search=1,"৳ 31,000", 
"GREEN SONY 43"" SMART LED TV. RAM: 1GB, ROM: 8GB, VERSION 5.1.1 , SOUNDBER SYSTEM, MODEL : 43GS06D",https://www.daraz.com.bd/products/sony-43-led-ram-1gb-rom-8gb-511-43gs06d-i294171820-s1303501366.html?search=1,"৳ 32,000", 
VERTEX 40'' SMART ANDROID LED TV,https://www.daraz.com.bd/products/vertex-40-led-i273906841-s1248897587.html?search=1,"৳ 32,500", 
TGL 24'' SINGLE GLASS LED TV,https://www.daraz.com.bd/products/tgl-24-led-i274029081-s1249016571.html?search=1,"৳ 14,700", 
Vision 43'' E3S Full Hd LED TV Android Voice Controlled TV with Google Assistant Official 4 Years Brand Warranty,https://www.daraz.com.bd/products/43-e3s-hd-led-4-i328400373-s1602619904.html?search=1,"৳ 34,999", 
AB PLUS AB50VC UHD LED TV 50'' Smart Android Black,https://www.daraz.com.bd/products/ab-plus-ab50vc-uhd-led-50-i331170812-s1613847309.html?search=1,"৳ 35,499", 
"dellmark - 40"" double glass smart led television",https://www.daraz.com.bd/products/40-led-i319704507-s1469683624.html?search=1,"৳ 35,900", 
"GREEN SONY 43"" SMART TEMPERED GLASS LED TV. RAM: 2GB, ROM: 16GB, VERSION 11.0 , MODEL : 43GS10D",https://www.daraz.com.bd/products/sony-43-led-ram-2gb-rom-16gb-110-43gs10d-i294180242-s1303515241.html?search=1,"৳ 36,700", 
"GREEN SONY 43"" SMART TEMPERED GLASS VOICE CONTROL LED TV. RAM: 2GB, ROM: 16GB, VERSION 9.0 , SOUNDBER SYSTEM, MODEL : 43GS11D",https://www.daraz.com.bd/products/sony-43-led-ram-2gb-rom-16gb-90-43gs11d-i294180600-s1303517746.html?search=1,"৳ 37,500","৳ 65,900"
VISTA 40 Inch FHD ANDROID LED TV VOICE CONTROL,https://www.daraz.com.bd/products/vista-40-fhd-led-i251973000-s1197409357.html?search=1,"৳ 39,900","৳ 135,000"
"Vision 32"" LED TV V7 Infinix",https://www.daraz.com.bd/products/vision-32-led-tv-v7-infinix-i298135213-s1322933373.html?search=1,"৳ 16,720",৳ 584
SAFE 32'' NON SMART LED TV,https://www.daraz.com.bd/products/32-led-i273910598-s1248900654.html?search=1,"৳ 17,100","৳ 285,000"
W43D210UG (1.09m) UHD ANDROID TV,https://www.daraz.com.bd/products/w43d210ug-109m-uhd-i231457472-s1174597102.html?search=1,"৳ 45,900","৳ 1,104"
"VISION 43"" LED TV Google Android 4K G3S Galaxy",https://www.daraz.com.bd/products/43-led-4k-g3s-i231447967-s1174598034.html?search=1,"৳ 49,900","৳ 1,400"
"General 32"" Smart Android Led tv",https://www.daraz.com.bd/products/general-32-smart-android-led-tv-i302918034-s1348799131.html?search=1,"৳ 18,500","৳ 1,400"
"dellmark -32"" sg LED television",https://www.daraz.com.bd/products/32-sg-led-i319159792-s1462063282.html?search=1,"৳ 18,900","৳ 1,400"
"Perfect 50” 4K Smart Android HD LED TV, Metal Body, Voice Control, 2GB RAM 16GB ROM",https://www.daraz.com.bd/products/50-4k-hd-led-2gb-ram-16gb-rom-i324356500-s1552495483.html?search=1,"৳ 55,900","৳ 1,400"
"dellmark -32"" dg LED television",https://www.daraz.com.bd/products/32-dg-led-i319117386-s1461339851.html?search=1,"৳ 19,995","৳ 1,400"
"Nice View 32"" HD LED TV - Black",https://www.daraz.com.bd/products/32-hd-led-i183795278-s1128335295.html?search=1,"৳ 20,000","৳ 1,400"
"Vision 50"" LED TV Google Voice controlled Android 4K G3S Galaxy official warryntee",https://www.daraz.com.bd/products/50-led-4k-g3s-i274136688-s1277848409.html?search=1,"৳ 69,900","৳ 1,234"
"Vision 32"" LED TV E30 Android Smart Infinity",https://www.daraz.com.bd/products/vision-32-led-tv-e30-android-smart-infinity-i298128572-s1322942482.html?search=1,"৳ 22,000","৳ 1,576"
SAMSUNG- 55AU7700 -55 '' Crystal 4K UHD Smart TV OFFICIAL SAMSUNG WARRYNTEE,https://www.daraz.com.bd/products/samsung-55au7700-55-4k-uhd-samsung-i278474618-s1260760663.html?search=1,"৳ 99,900","৳ 1,648"
"Sony Bravia UHD LED TV 65'' 4K, Smart Slim Android KD-65X75K",https://www.daraz.com.bd/products/sony-bravia-uhd-led-65-4k-kd-65x75k-i331059366-s1613649706.html?search=1,"৳ 127,000","৳ 1,652"
TGL 32'' VOICE SMART LED TV,https://www.daraz.com.bd/products/tgl-32-led-i274008421-s1249004863.html?search=1,"৳ 25,500","৳ 1,720"
VISTA 75 Inch 4K UHD ANDROID LED TV VOICE COMMAND,https://www.daraz.com.bd/products/75-4k-uhd-i251981805-s1197417155.html?search=1,"৳ 189,900","৳ 1,733"
For Sony Xperia XZ4 Heavy Duty Armor Tough Hybrid Shockproof Dual Layer Kickstand Protective Case Cover,https://www.daraz.com.bd/products/sony-xperia-xz4-i186860332-s1133421519.html?search=1,৳ 564,"৳ 1,831"
"Samsung Neo QLED QN85C 55"" 4K HDR Smart TV 2023",https://www.daraz.com.bd/products/samsung-neo-qled-qn85c-55-4k-hdr-smart-tv-2023-i327780418-s1599616415.html?search=1,"৳ 159,999","৳ 1,888"
iice eu iice ice tir tick,https://www.daraz.com.bd/products/iice-eu-iice-ice-tir-tick-i282481935-s1271731304.html?search=1,৳ 712,"৳ 2,085"
Phone Sticker EMR Blocker Brain Radiation Reduction By 96.43 Percent Anti Radiation Protector Shield EMF Protection Cell,https://www.daraz.com.bd/products/emr-9643-emf-i188845856-s1136532029.html?search=1,"৳ 1,050","৳ 2,085"
iPartsBuy Rear Housing Adhesive for Sony Xperia Z5 Premium / Plus,https://www.daraz.com.bd/products/sony-xperia-z5-plus-ipars-i188930568-s1136685439.html?search=1,"৳ 1,050","৳ 2,225"
(3Pcs/Lot) LCD Bezel Adhesive Sticker for Sony Xperia Z2 D6503 D6502,https://www.daraz.com.bd/products/3-sony-xperia-z2-d6503-d6502-lcd-i188930514-s1136685246.html?search=1,"৳ 1,050","৳ 2,356"
3pcs/lot front sticker for LCD Screen glue For Sony Xperia Z3+ Z4 waterproof sticker,https://www.daraz.com.bd/products/sony-xperia-z3-z4-lcd-3-i188932435-s1136681458.html?search=1,"৳ 1,050","৳ 2,356"
1Set/lot For Sony Xperia XA Ultra C6 Front LCD Frame + Back Cover Waterproof Sticker Adhesive Glue Tape Parts,https://www.daraz.com.bd/products/sony-xperia-xa-c6-lcd-1-i188931462-s1136684291.html?search=1,"৳ 1,050","৳ 2,524"
4PCS/Sets CFYOUYI Front Middle Frame Backplate Back Cover Adhesive Glue Sticker For Sony Xperia Z1 L39h Tape,https://www.daraz.com.bd/products/4-cfyouyi-sony-xperia-z1-l39h-i188928708-s1136683357.html?search=1,"৳ 1,050", 
Dower Me Full Set Screw Motherboard Screw For Sony Xperia Z3 D6603 D6643 D6653 Z3 dual D6633 D6683,https://www.daraz.com.bd/products/dower-me-full-set-screw-motherboard-screw-for-sony-xperia-z3-d6603-d6643-d6653-z3-dual-d6633-d6683-i246839033-s1191877956.html?search=1,"৳ 1,111", 
Aocarmo 10Pcs/Lot Top Microphone Mesh Grid Bottom Mic Waterproof Adhesive Membrane For SONY Xperia X Compact XC Mini F5321,https://www.daraz.com.bd/products/aocarmo-10-sony-xperia-x-xc-mini-f5321-i188936218-s1136680450.html?search=1,"৳ 1,182", 
10 pcs/lot OEM For Sony Xperia X X Performance Mid Middle Housing Frame Adhesive Sticker,https://www.daraz.com.bd/products/sony-xperia-x-10-oem-i188935275-s1136673921.html?search=1,"৳ 1,236", 
10pcs/lot for Sony Xperia XZ Front LCD Supporting Frame Adhesive Sticker Touch Screen Glue Tape Replacement Part,https://www.daraz.com.bd/products/sony-xperia-xz-lcd-10-i188931442-s1136684212.html?search=1,"৳ 1,239", 
10 pcs/lot Z5 Mini Front Housing Frame Housing Adhesive Sticker for Sony Xperia Z5 Compact,https://www.daraz.com.bd/products/sony-xperia-z5-10-z5-i188936232-s1136680490.html?search=1,"৳ 1,290", 
10 pcs/lot OEM Middle Housing Frame Adhesive Sticker for Sony Xperia XA,https://www.daraz.com.bd/products/sony-xperia-xa-10-oem-i188926773-s1136677789.html?search=1,"৳ 1,300", 
Aocarmo 10Pcs/Lot For SONY Xperia XZ2 Premium H8166 XZ2P Plus Front LCD Display Screen Waterproof Adhesive Frame Sticker Glue,https://www.daraz.com.bd/products/sony-xperia-xz2-h8166-xz2p-lcd-aocarmo-10-i188847271-s1136495933.html?search=1,"৳ 1,373", 
10 PCS Front Housing Adhesive for Sony Xperia XZ,https://www.daraz.com.bd/products/sony-xperia-xz-10-i188931499-s1136684413.html?search=1,"৳ 1,416", 
10pcs/lot for Sony Xperia Z5 Front LCD Supporting Frame Adhesive Sticker Touch Screen Glue Tape,https://www.daraz.com.bd/products/sony-xperia-z5-lcd-10-i188934245-s1136672942.html?search=1,"৳ 1,564", 
10pcs/lot for Sony Xperia Z5 Premium LCD Adhesive Sticker; Touch LCD Screen Waterproof Glue,https://www.daraz.com.bd/products/sony-xperia-z5-lcd-10-lcd-i188931438-s1136684207.html?search=1,"৳ 1,564", 
10 PCS OEM Loudspeaker Sticker for Sony Xperia Z3 L55T/U SOL26 D6653 D6633 D6603 D6683,https://www.daraz.com.bd/products/sony-xperia-z3-l55tu-sol26-d6653-d6633-d6603-d6683-10-oem-i188844342-s1136501557.html?search=1,"৳ 1,669", 
20pcs/lot for Sony Xperia X Front LCD Supporting Frame Housing Cover Adhesive Sticker; Touch LCD Screen Glue,https://www.daraz.com.bd/products/sony-xperia-x-20-lcd-lcd-i188930506-s1136685218.html?search=1,"৳ 1,767", 
20pcs/lot for Sony Xperia XZ Front LCD Supporting Frame Housing Cover Adhesive Sticker; Touch LCD Screen Glue,https://www.daraz.com.bd/products/sony-xperia-xz-lcd-20-lcd-i188926774-s1136677790.html?search=1,"৳ 1,767", 
10 PCS OEM Main Flex Sticker for Sony Xperia X Performance F8132 F8131 SO-04H XP,https://www.daraz.com.bd/products/sony-xperia-x-f8132-f8131-so-04h-xp-10-oem-i188936264-s1136680690.html?search=1,"৳ 1,893", 
10 PCS OEM Loudspeaker Bracket Sticker for Sony Xperia X Performance F8132 F8131 SO-04H XP,https://www.daraz.com.bd/products/sony-xperia-x-f8132-f8131-so-04h-xp-10-oem-i188925778-s1136687147.html?search=1,"৳ 1,893","৳ 2,524"
50pcs/lot LCD display panel Front Frame Housing Adhesive Sticker Glue For Sony Xperia X Performance XP F8132,https://www.daraz.com.bd/products/50-lcd-sony-xperia-x-xp-f8132-i188928769-s1136683596.html?search=1,"৳ 2,054","৳ 2,739"
50pcs/lot For Xperia Z1 L39h Front Housing Frame Bezel Plate Adhesive Sticker,https://www.daraz.com.bd/products/xperia-z1-l39h-50-i188933359-s1136674812.html?search=1,"৳ 2,117","৳ 2,823"
(50Pcs/Lot) For Sony Xperia Z1 Compact D5503 Rear Housing Tape for Sony Z1 Mini,https://www.daraz.com.bd/products/sony-z1-mini-sony-xperia-z1-d5503-50-i188923938-s1136678588.html?search=1,"৳ 2,117","৳ 2,823"
"LED 24"" Inch Glass এল.ই.ডি ২৪"" ইঞ্চি স্মার্ট গ্লাস",https://www.daraz.com.bd/products/led-24-4-i297863167-s1615731049.html?search=1,"৳ 9,800","৳ 27,000"
Vision android Tv,https://www.daraz.com.bd/products/-i330986474-s1614756824.html?search=1,"৳ 23,000","৳ 48,900"
Vision Galaxy pro,https://www.daraz.com.bd/products/-i331351970-s1614765234.html?search=1,"৳ 43,200","৳ 39,990"
Sony+ 43'' 4K Supported Android Smart Television Wi-Fi Hd Led TV 4K Supported RAM 2GB ROM 16GB Android version 11.0 Built-In,https://www.daraz.com.bd/products/sony-43-4k-wi-fi-hd-led-4k-ram-2gb-rom-16gb-110-i332205448-s1618564504.html?search=1,"৳ 23,900","৳ 26,900"
